poleId,height,heightNumeric,diameter,poleType,status,latitude,longitude,ponNumber,zoneNumber,dropCount
LAW.P.C418,7m,7.0,140-160mm,feeder,Permission not granted,-26.38485749,27.81230516,123,10,0
LAW.P.C419,7m,7.0,140-160mm,feeder,Permission not granted,-26.38348687,27.81239367,123,10,0
LAW.P.C420,7m,7.0,140-160mm,feeder,Permission not granted,-26.38344087,27.812277914053098,123,10,0
LAW.P.C421,7m,7.0,120-140mm,distribution,Permission not granted,-26.38346559,27.81212027,123,10,0
LAW.P.C422,7m,7.0,140-160mm,feeder,Permission not granted,-26.38348572,27.81199195,123,10,0
LAW.P.C423,7m,7.0,140-160mm,feeder,Permission not granted,-26.3836635,27.812026355998498,123,10,0
LAW.P.C424,7m,7.0,140-160mm,feeder,Permission not granted,-26.38370293,27.81177462,123,10,0
LAW.P.C425,7m,7.0,140-160mm,feeder,Permission not granted,-26.3838808,27.81180893,123,10,0
LAW.P.C426,7m,7.0,140-160mm,feeder,Permission not granted,-26.38390018,27.811685512968097,123,10,0
LAW.P.C427,7m,7.0,140-160mm,feeder,Permission not granted,-26.38384137,27.81206067,123,10,0
LAW.P.C428,7m,7.0,140-160mm,feeder,Permission not granted,-26.38382124,27.81218899,123,10,0
LAW.P.C429,7m,7.0,140-160mm,feeder,Permission not granted,-26.38401916,27.81209508,123,10,0
LAW.P.C430,7m,7.0,140-160mm,feeder,Permission not granted,-26.38339096,27.81081369,124,11,0
LAW.P.C431,7m,7.0,120-140mm,distribution,Permission not granted,-26.3832532,27.810787073415696,124,11,0
LAW.P.C432,7m,7.0,120-140mm,distribution,Permission not granted,-26.38311094,27.81075963,124,11,0
LAW.P.C433,7m,7.0,140-160mm,feeder,Permission not granted,-26.38303981,27.810745802688096,124,11,0
LAW.P.C434,7m,7.0,140-160mm,feeder,Permission not granted,-26.38282146,27.8107037,124,11,0
LAW.P.C435,7m,7.0,120-140mm,distribution,Permission not granted,-26.3830003,27.81099754,124,11,0
LAW.P.C436,7m,7.0,140-160mm,feeder,Permission not granted,-26.382981,27.81112095,124,11,0
LAW.P.C437,7m,7.0,140-160mm,feeder,Permission not granted,-26.38315879,27.81115536,124,11,0
LAW.P.C438,7m,7.0,140-160mm,feeder,Permission not granted,-26.38280313,27.81108665,124,11,0
LAW.P.C439,7m,7.0,140-160mm,feeder,Permission not granted,-26.38294149,27.811372690369097,124,11,0
LAW.P.C440,7m,7.0,140-160mm,feeder,Permission not granted,-26.38276371,27.81133828,124,11,0
LAW.P.C441,7m,7.0,140-160mm,feeder,Permission not granted,-26.38274433,27.8114617,124,11,0
LAW.P.C442,7m,7.0,140-160mm,feeder,Permission not granted,-26.38348668,27.81082728557283,124,11,0
LAW.P.C443,7m,7.0,140-160mm,feeder,Permission not granted,-26.38345102,27.81104447,124,11,0
LAW.P.C444,7m,7.0,140-160mm,feeder,Permission not granted,-26.38380667,27.81111319,124,11,0
LAW.P.C445,7m,7.0,140-160mm,feeder,Permission not granted,-26.38378111,27.81127605,124,11,0
LAW.P.C446,7m,7.0,140-160mm,feeder,Permission not granted,-26.38360333,27.81124164,124,11,0
LAW.P.C447,7m,7.0,120-140mm,distribution,Permission not granted,-26.38376173,27.811399464441397,124,11,0
LAW.P.C448,7m,7.0,140-160mm,feeder,Permission not granted,-26.38372231,27.8116512,124,11,0
LAW.P.C449,7m,7.0,140-160mm,feeder,Permission not granted,-26.38451253,27.81082763,125,11,0
LAW.P.C450,7m,7.0,120-140mm,distribution,Permission not granted,-26.38449081,27.81096586,125,11,0
LAW.P.C451,7m,7.0,120-140mm,distribution,Permission not granted,-26.38447068,27.81109418,125,11,0
LAW.P.C452,7m,7.0,120-140mm,distribution,Permission not granted,-26.38445055,27.81122251,125,11,0
LAW.P.C453,7m,7.0,120-140mm,distribution,Permission not granted,-26.38441037,27.81147915,125,11,0
LAW.P.C454,7m,7.0,120-140mm,distribution,Permission not granted,-26.38439024,27.81160747,125,11,0
LAW.P.C455,7m,7.0,120-140mm,distribution,Permission not granted,-26.38437011,27.811735793822297,125,11,0
LAW.P.C456,7m,7.0,120-140mm,distribution,Permission not granted,-26.38434979,27.811865717380297,125,11,0
LAW.P.C457,7m,7.0,140-160mm,feeder,Permission not granted,-26.38434575,27.81196159,125,11,0
LAW.P.C458,7m,7.0,140-160mm,feeder,Permission not granted,-26.38425623,27.812009199941002,125,11,0
LAW.P.C459,7m,7.0,140-160mm,feeder,Permission not granted,-26.38443692,27.81193404,125,11,0
LAW.P.C460,7m,7.0,140-160mm,feeder,Permission not granted,-26.3845344,27.81214367,125,11,0
LAW.P.C461,7m,7.0,140-160mm,feeder,Permission not granted,-26.38480462,27.81199997,125,11,0
LAW.P.C462,7m,7.0,120-140mm,distribution,Permission not granted,-26.38482483,27.811872846623498,125,11,0
LAW.P.C463,7m,7.0,120-140mm,distribution,Permission not granted,-26.38486995,27.81158858,125,11,0
LAW.P.C464,7m,7.0,120-140mm,distribution,Permission not granted,-26.38491393,27.811312320885296,125,11,0
LAW.P.C465,7m,7.0,140-160mm,feeder,Permission not granted,-26.38495474,27.81105578,125,11,0
LAW.P.C466,7m,7.0,140-160mm,feeder,Permission not granted,-26.3849691,27.81191243,125,11,0
LAW.P.C467,7m,7.0,140-160mm,feeder,Permission not granted,-26.38499306,27.812016414446198,125,11,0
LAW.P.C468,7m,7.0,140-160mm,feeder,Permission not granted,-26.38506905,27.81219261,125,11,0
LAW.P.C469,7m,7.0,140-160mm,feeder,Permission not granted,-26.38517071,27.812138604614397,125,11,0
LAW.P.C470,7m,7.0,140-160mm,feeder,Permission not granted,-26.38526539,27.81204157,125,11,0
LAW.P.C471,7m,7.0,120-140mm,distribution,Permission not granted,-26.3853062,27.811785025356002,125,11,0
LAW.P.C472,7m,7.0,140-160mm,feeder,Permission not granted,-26.38532651,27.811656804142004,125,11,0
LAW.P.C473,7m,7.0,140-160mm,feeder,Permission not granted,-26.38330318,27.812922563530602,126,11,0
LAW.P.C474,7m,7.0,140-160mm,feeder,Permission not granted,-26.38327528,27.81310063,126,11,0
LAW.P.C475,7m,7.0,140-160mm,feeder,Permission not granted,-26.38348867,27.81314181,126,11,0
LAW.P.C476,7m,7.0,120-140mm,distribution,Permission not granted,-26.3835598,27.813155530482298,126,11,0
LAW.P.C477,7m,7.0,120-140mm,distribution,Permission not granted,-26.38370206,27.81318308,126,11,0
LAW.P.C478,7m,7.0,140-160mm,feeder,Permission not granted,-26.38383982,27.8132097,126,11,0
LAW.P.C479,7m,7.0,140-160mm,feeder,Permission not granted,-26.38393634,27.81320767,126,11,0
LAW.P.C480,7m,7.0,120-140mm,distribution,Permission not granted,-26.384118,27.813242772081498,126,11,0
LAW.P.C481,7m,7.0,140-160mm,feeder,Permission not granted,-26.38422541,27.81326353,126,11,0
LAW.P.C482,7m,7.0,120-140mm,distribution,Permission not granted,-26.38433065,27.813207541010197,126,11,0
LAW.P.C483,7m,7.0,140-160mm,feeder,Permission not granted,-26.38446088,27.813138262413197,126,11,0
LAW.P.C484,7m,7.0,120-140mm,distribution,Permission not granted,-26.38446484,27.813342555359498,126,11,0
LAW.P.C485,7m,7.0,140-160mm,feeder,Permission not granted,-26.38444041,27.81349832,126,11,0
LAW.P.C486,7m,7.0,120-140mm,distribution,Permission not granted,-26.38426271,27.81346394,126,11,0
LAW.P.C487,7m,7.0,140-160mm,feeder,Permission not granted,-26.38408476,27.8134296,126,11,0
LAW.P.C488,7m,7.0,120-140mm,distribution,Permission not granted,-26.38401074,27.81379942,126,11,0
LAW.P.C489,7m,7.0,140-160mm,feeder,Permission not granted,-26.38398714,27.813949736164496,126,11,0
LAW.P.C490,7m,7.0,120-140mm,distribution,Permission not granted,-26.38346929,27.813265221091598,126,11,0
LAW.P.C491,7m,7.0,120-140mm,distribution,Permission not granted,-26.38344915,27.81339354,126,11,0
LAW.P.C492,7m,7.0,140-160mm,feeder,Permission not granted,-26.38342986,27.81351696,126,11,0
LAW.P.C493,7m,7.0,140-160mm,feeder,Permission not granted,-26.38360764,27.81355127,126,11,0
LAW.P.C494,7m,7.0,140-160mm,feeder,Permission not granted,-26.38325199,27.81348254,126,11,0
LAW.P.C495,7m,7.0,120-140mm,distribution,Permission not granted,-26.38341048,27.813640373059098,126,11,0
LAW.P.C496,7m,7.0,140-160mm,feeder,Permission not granted,-26.38337105,27.81389211,126,11,0
LAW.P.C497,7m,7.0,140-160mm,feeder,Permission not granted,-26.38354883,27.813926422619797,126,11,0
LAW.P.C498,7m,7.0,140-160mm,feeder,Permission not granted,-26.38558635,27.81451568,127,11,0
LAW.P.C499,7m,7.0,120-140mm,distribution,Permission not granted,-26.38560957,27.81436754,127,11,0
LAW.P.C500,7m,7.0,120-140mm,distribution,Permission not granted,-26.3856328,27.8142195,127,11,0
LAW.P.C501,7m,7.0,120-140mm,distribution,Permission not granted,-26.38565602,27.814071460747197,127,11,0
LAW.P.C502,7m,7.0,120-140mm,distribution,Permission not granted,-26.38567916,27.81392332,127,11,0
LAW.P.C503,7m,7.0,140-160mm,feeder,Permission not granted,-26.38570135,27.81378228,127,11,0
LAW.P.C504,7m,7.0,140-160mm,feeder,Permission not granted,-26.3857259,27.81365479,127,11,0
LAW.P.C505,7m,7.0,120-140mm,distribution,Permission not granted,-26.38574604,27.81352647,127,11,0
LAW.P.C506,7m,7.0,140-160mm,feeder,Permission not granted,-26.38576608,27.81339815,127,11,0
LAW.P.C507,7m,7.0,140-160mm,feeder,Permission not granted,-26.38589067,27.813422168129698,127,11,0
LAW.P.C508,7m,7.0,120-140mm,distribution,Permission not granted,-26.38578621,27.81326982,127,11,0
LAW.P.C509,7m,7.0,140-160mm,feeder,Permission not granted,-26.38576726,27.812999036179196,127,11,0
LAW.P.C510,7m,7.0,120-140mm,distribution,Permission not granted,-26.38588929,27.81293416,127,11,0
LAW.P.C511,7m,7.0,140-160mm,feeder,Permission not granted,-26.38609641,27.81282398,127,11,0
LAW.P.C512,7m,7.0,120-140mm,distribution,Permission not granted,-26.3861426,27.812557049551298,127,11,0
LAW.P.C513,7m,7.0,120-140mm,distribution,Permission not granted,-26.38619365,27.8122618,127,11,0
LAW.P.C514,7m,7.0,120-140mm,distribution,Permission not granted,-26.38624478,27.811966547647497,127,11,0
LAW.P.C515,7m,7.0,140-160mm,feeder,Permission not granted,-26.38627026,27.81181892,127,11,0
LAW.P.C516,7m,7.0,140-160mm,feeder,Permission not granted,-26.3855619,27.814586625622756,128,11,0
LAW.P.C517,7m,7.0,120-140mm,distribution,Permission not granted,-26.38553596,27.814727166182298,128,11,0
LAW.P.C518,7m,7.0,120-140mm,distribution,Permission not granted,-26.38543236,27.814994990055897,128,11,0
LAW.P.C519,7m,7.0,120-140mm,distribution,Permission not granted,-26.38538784,27.815110114299397,128,11,0
LAW.P.C520,7m,7.0,120-140mm,distribution,Permission not granted,-26.3852988,27.81534026,128,11,0
LAW.P.C521,7m,7.0,140-160mm,feeder,Permission not granted,-26.38525181,27.815461581656898,128,11,0
LAW.P.C522,7m,7.0,120-140mm,distribution,Permission not granted,-26.38520144,27.8154954,128,11,0
LAW.P.C523,7m,7.0,120-140mm,distribution,Permission not granted,-26.38500457,27.81562779,128,11,0
LAW.P.C524,7m,7.0,140-160mm,feeder,Permission not granted,-26.38495871,27.8156458,128,11,0
LAW.P.C525,7m,7.0,120-140mm,distribution,Permission not granted,-26.38471421,27.815598493820097,128,11,0
LAW.P.C526,7m,7.0,120-140mm,distribution,Permission not granted,-26.38460306,27.81557707,128,11,0
LAW.P.C527,7m,7.0,120-140mm,distribution,Permission not granted,-26.38438083,27.81553413,128,11,0
LAW.P.C528,7m,7.0,120-140mm,distribution,Permission not granted,-26.38415851,27.815491079457097,128,11,0
LAW.P.C529,7m,7.0,120-140mm,distribution,Permission not granted,-26.3839362,27.81544813,128,11,0
LAW.P.C530,7m,7.0,120-140mm,distribution,Permission not granted,-26.38371397,27.815405188967098,128,11,0
LAW.P.C531,7m,7.0,140-160mm,feeder,Permission not granted,-26.38359542,27.81538231,128,11,0
LAW.P.C532,7m,7.0,140-160mm,feeder,Permission not granted,-26.38350202,27.81536422,128,11,0
LAW.P.C533,7m,7.0,120-140mm,distribution,Permission not granted,-26.38337761,27.815340199711002,128,11,0
LAW.P.C534,7m,7.0,120-140mm,distribution,Permission not granted,-26.38326645,27.815318677073698,128,11,0
LAW.P.C535,7m,7.0,140-160mm,feeder,Permission not granted,-26.38315529,27.815297254680196,128,11,0
LAW.P.C536,7m,7.0,140-160mm,feeder,Permission not granted,-26.38511504,27.814518691723002,129,11,0
LAW.P.C537,7m,7.0,140-160mm,feeder,Permission not granted,-26.38508413,27.814716079628397,129,11,0
LAW.P.C538,7m,7.0,140-160mm,feeder,Permission not granted,-26.38496432,27.814692993417697,129,11,0
LAW.P.C539,7m,7.0,120-140mm,distribution,Permission not granted,-26.3849321,27.81489819,129,11,0
LAW.P.C540,7m,7.0,140-160mm,feeder,Permission not granted,-26.38490269,27.81508577,129,11,0
LAW.P.C541,7m,7.0,140-160mm,feeder,Permission not granted,-26.38460306,27.81503797,129,11,0
LAW.P.C542,7m,7.0,120-140mm,distribution,Permission not granted,-26.38463406,27.81484058,129,11,0
LAW.P.C543,7m,7.0,140-160mm,feeder,Permission not granted,-26.38466618,27.81463529,129,11,0
LAW.P.C544,7m,7.0,120-140mm,distribution,Permission not granted,-26.38432838,27.814569989549398,129,11,0
LAW.P.C545,7m,7.0,140-160mm,feeder,Permission not granted,-26.3842128,27.814547735019698,129,11,0
LAW.P.C546,7m,7.0,120-140mm,distribution,Permission not granted,-26.38426526,27.81497267,129,11,0
LAW.P.C547,7m,7.0,120-140mm,distribution,Permission not granted,-26.38407846,27.81493659,129,11,0
LAW.P.C548,7m,7.0,140-160mm,feeder,Permission not granted,-26.38381972,27.81488657,129,11,0
LAW.P.C549,7m,7.0,120-140mm,distribution,Permission not granted,-26.38388284,27.8144839,129,11,0
LAW.P.C550,7m,7.0,140-160mm,feeder,Permission not granted,-26.38391375,27.814286509118798,129,11,0
LAW.P.C551,7m,7.0,140-160mm,feeder,Permission not granted,-26.38395006,27.81418666,129,11,0
LAW.P.C552,7m,7.0,140-160mm,feeder,Permission not granted,-26.38410782,27.81421723,129,11,0
LAW.P.C553,7m,7.0,140-160mm,feeder,Permission not granted,-26.384145,27.8139803,129,11,0
LAW.P.C554,7m,7.0,140-160mm,feeder,Permission not granted,-26.38435513,27.81402085,129,11,0
LAW.P.C555,7m,7.0,140-160mm,feeder,Permission not granted,-26.38438102,27.813870774814397,129,11,0
LAW.P.C556,7m,7.0,140-160mm,feeder,Permission not granted,-26.38517037,27.81442258,130,11,0
LAW.P.C558,7m,7.0,140-160mm,feeder,Permission not granted,-26.38520136,27.81422509,130,11,0
LAW.P.C559,7m,7.0,140-160mm,feeder,Permission not granted,-26.38515241,27.814215632479097,130,11,0
LAW.P.C560,7m,7.0,120-140mm,distribution,Permission not granted,-26.38521122,27.81384058,130,11,0
LAW.P.C561,7m,7.0,120-140mm,distribution,Permission not granted,-26.38527003,27.813465417801098,130,11,0
LAW.P.C562,7m,7.0,120-140mm,distribution,Permission not granted,-26.38527621,27.813425879968698,130,11,0
LAW.P.C563,7m,7.0,120-140mm,distribution,Permission not granted,-26.38529944,27.81327784,130,11,0
LAW.P.C564,7m,7.0,140-160mm,feeder,Permission not granted,-26.38532734,27.813099668577397,130,11,0
LAW.P.C565,7m,7.0,140-160mm,feeder,Permission not granted,-26.38523494,27.81293769,130,11,0
LAW.P.C566,7m,7.0,140-160mm,feeder,Permission not granted,-26.38497463,27.814181318138896,130,11,0
LAW.P.C567,7m,7.0,140-160mm,feeder,Permission not granted,-26.38479676,27.814146903077596,130,11,0
LAW.P.C568,7m,7.0,120-140mm,distribution,Permission not granted,-26.38485557,27.81377185,130,11,0
LAW.P.C569,7m,7.0,120-140mm,distribution,Permission not granted,-26.38491438,27.813396690607398,130,11,0
LAW.P.C570,7m,7.0,140-160mm,feeder,Permission not granted,-26.38494378,27.813209112185003,130,11,0
LAW.P.C571,7m,7.0,140-160mm,feeder,Permission not granted,-26.38490932,27.813110870259298,130,11,0
LAW.P.C572,7m,7.0,120-140mm,distribution,Permission not granted,-26.38501406,27.813929578584897,130,11,0
LAW.P.C573,7m,7.0,120-140mm,distribution,Permission not granted,-26.38503344,27.81380616,130,11,0
LAW.P.C574,7m,7.0,120-140mm,distribution,Permission not granted,-26.38505273,27.81368274,130,11,0
LAW.P.C575,7m,7.0,120-140mm,distribution,Permission not granted,-26.38509225,27.813431,130,11,0
LAW.P.C576,7m,7.0,120-140mm,distribution,Permission not granted,-26.38512166,27.81324343,130,11,0
LAW.P.C577,7m,7.0,140-160mm,feeder,Permission not granted,-26.38513364,27.813166852573698,130,11,0
LAW.P.C578,7m,7.0,140-160mm,feeder,Permission not granted,-26.38499806,27.81285256,130,11,0
LAW.P.C579,7m,7.0,140-160mm,feeder,Permission not granted,-26.38493298,27.81288718,130,11,0
LAW.P.C580,7m,7.0,140-160mm,feeder,Permission not granted,-26.38584876,27.811600331280097,131,11,0
LAW.P.C581,7m,7.0,120-140mm,distribution,Permission not granted,-26.38582444,27.81175325,131,11,0
LAW.P.C582,7m,7.0,120-140mm,distribution,Permission not granted,-26.38580404,27.811881535688098,131,11,0
LAW.P.C583,7m,7.0,120-140mm,distribution,Permission not granted,-26.38578364,27.81200982,131,11,0
LAW.P.C584,7m,7.0,120-140mm,distribution,Permission not granted,-26.38576324,27.812138097147596,131,11,0
LAW.P.C585,7m,7.0,120-140mm,distribution,Permission not granted,-26.38572243,27.81239468,131,11,0
LAW.P.C586,7m,7.0,140-160mm,feeder,Permission not granted,-26.38570981,27.812474035914697,131,11,0
LAW.P.C587,7m,7.0,120-140mm,distribution,Permission not granted,-26.38564105,27.81251062,131,11,0
LAW.P.C588,7m,7.0,140-160mm,feeder,Permission not granted,-26.38553525,27.8125669,131,11,0
LAW.P.C589,7m,7.0,140-160mm,feeder,Permission not granted,-26.38586523,27.81149673,131,11,0
LAW.P.C590,7m,7.0,120-140mm,distribution,Permission not granted,-26.38588703,27.811359503283498,131,11,0
LAW.P.C591,7m,7.0,140-160mm,feeder,Permission not granted,-26.38590837,27.81122538,131,11,0
LAW.P.C592,7m,7.0,120-140mm,distribution,Permission not granted,-26.38592793,27.81110196,131,11,0
LAW.P.C593,7m,7.0,120-140mm,distribution,Permission not granted,-26.38595245,27.81094801,131,11,0
LAW.P.C594,7m,7.0,120-140mm,distribution,Permission not granted,-26.38599569,27.81067606,131,11,0
LAW.P.C595,7m,7.0,120-140mm,distribution,Permission not granted,-26.386016,27.81054783,131,11,0
LAW.P.C596,7m,7.0,140-160mm,feeder,Permission not granted,-26.3860568,27.81029119,131,11,0
LAW.P.C597,7m,7.0,140-160mm,feeder,Permission not granted,-26.38612465,27.811267270529097,131,11,0
LAW.P.C598,7m,7.0,140-160mm,feeder,Permission not granted,-26.38611295,27.811341241131004,131,11,0
LAW.P.C599,7m,7.0,120-140mm,distribution,Permission not granted,-26.38622862,27.81136369,131,11,0
LAW.P.C600,7m,7.0,140-160mm,feeder,Permission not granted,-26.38634419,27.811386146159098,131,11,0
LAW.P.C601,7m,7.0,140-160mm,feeder,Permission not granted,-26.38657016,27.811120064023644,132,11,0
LAW.P.C602,7m,7.0,140-160mm,feeder,Permission not granted,-26.386389,27.811084495565897,132,11,0
LAW.P.C603,7m,7.0,120-140mm,distribution,Permission not granted,-26.38641668,27.81091027,132,11,0
LAW.P.C604,7m,7.0,120-140mm,distribution,Permission not granted,-26.386438,27.810776064391398,132,11,0
LAW.P.C605,7m,7.0,120-140mm,distribution,Permission not granted,-26.38648065,27.810507647995898,132,11,0
LAW.P.C606,7m,7.0,120-140mm,distribution,Permission not granted,-26.38650197,27.81037344,132,11,0
LAW.P.C607,7m,7.0,140-160mm,feeder,Permission not granted,-26.3865233,27.81023923,132,11,0
LAW.P.C608,7m,7.0,140-160mm,feeder,Permission not granted,-26.3865437,27.810110959056097,132,11,0
LAW.P.C609,7m,7.0,120-140mm,distribution,Permission not granted,-26.38656709,27.809963781654698,132,11,0
LAW.P.C610,7m,7.0,120-140mm,distribution,Permission not granted,-26.3866063,27.80971709,132,11,0
LAW.P.C611,7m,7.0,120-140mm,distribution,Permission not granted,-26.38664551,27.8094704,132,11,0
LAW.P.C612,7m,7.0,120-140mm,distribution,Permission not granted,-26.38668472,27.809223703100198,132,11,0
LAW.P.C613,7m,7.0,120-140mm,distribution,Permission not granted,-26.38670433,27.809100356518396,132,11,0
LAW.P.C614,7m,7.0,120-140mm,distribution,Permission not granted,-26.38672393,27.80897701,132,11,0
LAW.P.C615,7m,7.0,120-140mm,distribution,Permission not granted,-26.38676314,27.808730316505397,132,11,0
LAW.P.C616,7m,7.0,140-160mm,feeder,Permission not granted,-26.38678275,27.80860697,132,11,0
LAW.P.C617,7m,7.0,140-160mm,feeder,Permission not granted,-26.38682991,27.808616159179497,132,11,0
LAW.P.C618,7m,7.0,140-160mm,feeder,Permission not granted,-26.38686406,27.80840111,132,11,0
LAW.P.C619,7m,7.0,140-160mm,feeder,Permission not granted,-26.38681691,27.808391963777602,132,11,0
LAW.P.C620,7m,7.0,120-140mm,distribution,Permission not granted,-26.38683796,27.808259737132598,132,11,0
LAW.P.C621,7m,7.0,120-140mm,distribution,Permission not granted,-26.38685892,27.80812751,132,11,0
LAW.P.C622,7m,7.0,120-140mm,distribution,Permission not granted,-26.38690094,27.80786306,132,11,0
LAW.P.C623,7m,7.0,140-160mm,feeder,Permission not granted,-26.38692199,27.80773073,132,11,0
LAW.P.C624,7m,7.0,140-160mm,feeder,Permission not granted,-26.38673827,27.81078956,133,11,0
LAW.P.C625,7m,7.0,140-160mm,feeder,Permission not granted,-26.38703156,27.810847030585098,133,11,0
LAW.P.C626,7m,7.0,120-140mm,distribution,Permission not granted,-26.38701196,27.810970357889797,133,11,0
LAW.P.C627,7m,7.0,120-140mm,distribution,Permission not granted,-26.38699234,27.81109377,133,11,0
LAW.P.C628,7m,7.0,120-140mm,distribution,Permission not granted,-26.38695315,27.81134041,133,11,0
LAW.P.C629,7m,7.0,120-140mm,distribution,Permission not granted,-26.38691401,27.81158714,133,11,0
LAW.P.C630,7m,7.0,120-140mm,distribution,Permission not granted,-26.38686158,27.811918856301798,133,11,0
LAW.P.C631,7m,7.0,120-140mm,distribution,Permission not granted,-26.38680807,27.81219725,133,11,0
LAW.P.C632,7m,7.0,120-140mm,distribution,Permission not granted,-26.38675088,27.812491355198798,133,11,0
LAW.P.C633,7m,7.0,120-140mm,distribution,Permission not granted,-26.38672211,27.81263827,133,11,0
LAW.P.C634,7m,7.0,120-140mm,distribution,Permission not granted,-26.38666463,27.81293226,133,11,0
LAW.P.C635,7m,7.0,120-140mm,distribution,Permission not granted,-26.38657881,27.81328149,133,11,0
LAW.P.C636,7m,7.0,140-160mm,feeder,Permission not granted,-26.38644099,27.81379298,133,11,0
LAW.P.C637,7m,7.0,140-160mm,feeder,Permission not granted,-26.38614377,27.81373555,133,11,0
LAW.P.C638,7m,7.0,120-140mm,distribution,Permission not granted,-26.38631454,27.814236404767396,133,11,0
LAW.P.C639,7m,7.0,120-140mm,distribution,Permission not granted,-26.38622994,27.81448453,133,11,0
LAW.P.C640,7m,7.0,120-140mm,distribution,Permission not granted,-26.38610978,27.81483041,133,11,0
LAW.P.C641,7m,7.0,120-140mm,distribution,Permission not granted,-26.38601047,27.815114988376898,133,11,0
LAW.P.C642,7m,7.0,140-160mm,feeder,Permission not granted,-26.3859215,27.815356078886097,133,11,0
LAW.P.C643,7m,7.0,140-160mm,feeder,Permission not granted,-26.38564555,27.809504910837802,134,11,0
LAW.P.C644,7m,7.0,120-140mm,distribution,Permission not granted,-26.38563309,27.809601322143596,134,11,0
LAW.P.C645,7m,7.0,120-140mm,distribution,Permission not granted,-26.38558458,27.80991312,134,11,0
LAW.P.C646,7m,7.0,120-140mm,distribution,Permission not granted,-26.38553124,27.810248642096496,134,11,0
LAW.P.C648,7m,7.0,120-140mm,distribution,Permission not granted,-26.38550456,27.8104164,134,11,0
LAW.P.C649,7m,7.0,120-140mm,distribution,Permission not granted,-26.38547789,27.810584058932097,134,11,0
LAW.P.C650,7m,7.0,120-140mm,distribution,Permission not granted,-26.38549043,27.810729043801597,134,11,0
LAW.P.C651,7m,7.0,140-160mm,feeder,Permission not granted,-26.38546638,27.810880286551697,134,11,0
LAW.P.C652,7m,7.0,120-140mm,distribution,Permission not granted,-26.38509447,27.810813989412924,134,11,0
LAW.P.C653,7m,7.0,120-140mm,distribution,Permission not granted,-26.38474787,27.810744669871642,134,11,0
LAW.P.C654,7m,7.0,140-160mm,feeder,Permission not granted,-26.38452091,27.81070243145916,134,11,0
LAW.P.C655,7m,7.0,140-160mm,feeder,Permission not granted,-26.38543011,27.811005490654697,134,11,0
LAW.P.C656,7m,7.0,120-140mm,distribution,Permission not granted,-26.38540812,27.81114362,134,11,0
LAW.P.C657,7m,7.0,140-160mm,feeder,Permission not granted,-26.38536731,27.81140016,134,11,0
LAW.P.C658,7m,7.0,140-160mm,feeder,Permission not granted,-26.38609147,27.80699876,135,11,0
LAW.P.C659,7m,7.0,120-140mm,distribution,Permission not granted,-26.38606068,27.80719264,135,11,0
LAW.P.C660,7m,7.0,120-140mm,distribution,Permission not granted,-26.38603711,27.80734068,135,11,0
LAW.P.C661,7m,7.0,120-140mm,distribution,Permission not granted,-26.38601362,27.807488724393398,135,11,0
LAW.P.C662,7m,7.0,120-140mm,distribution,Permission not granted,-26.38599004,27.807636765259698,135,11,0
LAW.P.C663,7m,7.0,120-140mm,distribution,Permission not granted,-26.38594306,27.80793275,135,11,0
LAW.P.C664,7m,7.0,120-140mm,distribution,Permission not granted,-26.38591948,27.80808079,135,11,0
LAW.P.C665,7m,7.0,140-160mm,feeder,Permission not granted,-26.38587241,27.808376770106698,135,11,0
LAW.P.C666,7m,7.0,140-160mm,feeder,Permission not granted,-26.38605082,27.80841178,135,11,0
LAW.P.C667,7m,7.0,120-140mm,distribution,Permission not granted,-26.38584892,27.808524811215698,135,11,0
LAW.P.C668,7m,7.0,140-160mm,feeder,Permission not granted,-26.38582618,27.808667947390198,135,11,0
LAW.P.C669,7m,7.0,140-160mm,feeder,Permission not granted,-26.38608691,27.80871836,135,11,0
LAW.P.C670,7m,7.0,140-160mm,feeder,Permission not granted,-26.38630075,27.80875963,135,11,0
LAW.P.C671,7m,7.0,140-160mm,feeder,Permission not granted,-26.386322,27.80862591,135,11,0
LAW.P.C672,7m,7.0,140-160mm,feeder,Permission not granted,-26.38603376,27.809052681531597,135,11,0
LAW.P.C673,7m,7.0,140-160mm,feeder,Permission not granted,-26.38624715,27.809093850179796,135,11,0
LAW.P.C674,7m,7.0,140-160mm,feeder,Permission not granted,-26.3859777,27.809405517367697,135,11,0
LAW.P.C675,7m,7.0,140-160mm,feeder,Permission not granted,-26.38619109,27.809446686638797,135,11,0
LAW.P.C676,7m,7.0,120-140mm,distribution,Permission not granted,-26.38616873,27.80958732,135,11,0
LAW.P.C677,7m,7.0,140-160mm,feeder,Permission not granted,-26.38612615,27.80985528,135,11,0
LAW.P.C678,7m,7.0,140-160mm,feeder,Permission not granted,-26.38656559,27.807090333816898,136,11,0
LAW.P.C679,7m,7.0,120-140mm,distribution,Permission not granted,-26.38654435,27.80722356,136,11,0
LAW.P.C680,7m,7.0,120-140mm,distribution,Permission not granted,-26.38652311,27.80735729,136,11,0
LAW.P.C681,7m,7.0,120-140mm,distribution,Permission not granted,-26.38648063,27.807624846148595,136,11,0
LAW.P.C682,7m,7.0,120-140mm,distribution,Permission not granted,-26.38643805,27.807892401980197,136,11,0
LAW.P.C683,7m,7.0,140-160mm,feeder,Permission not granted,-26.38639557,27.80815986,136,11,0
